CaseID,ActivityID,CompleteTimestamp,Resource,ElapsedTime
Case No. 1749,9,2018-05-16 04:23:51,0,74
Case No. 1750,0,2018-05-20 07:54:16,2,0
Case No. 1750,2,2018-05-20 07:55:33,4,77
Case No. 1750,3,2018-05-20 07:55:35,1,2
Case No. 1750,4,2018-05-20 07:55:44,0,9
Case No. 1750,5,2018-05-20 07:57:52,0,128
Case No. 1750,6,2018-05-20 07:59:04,3,72
Case No. 1750,1,2018-05-20 07:59:42,0,38
Case No. 1750,1,2018-05-20 08:01:14,0,92
Case No. 1750,7,2018-05-20 08:01:21,0,147
Case No. 1750,1,2018-05-20 08:02:20,0,59
Case No. 1750,1,2018-05-20 08:02:52,0,32
Case No. 1751,0,2018-05-28 20:13:48,1,0
Case No. 1751,2,2018-05-28 20:14:37,1,49
Case No. 1751,3,2018-05-28 20:15:53,2,76
Case No. 1751,4,2018-05-28 20:16:16,0,23
Case No. 1751,5,2018-05-28 20:17:41,0,85
Case No. 1751,8,2018-05-28 20:18:04,1,23
Case No. 1751,7,2018-05-28 20:18:53,0,145
Case No. 1751,1,2018-05-28 20:20:35,0,102
Case No. 1751,6,2018-05-28 20:21:28,0,53
Case No. 1751,1,2018-05-28 20:23:56,0,148
Case No. 1751,1,2018-05-28 20:24:31,0,35
Case No. 1752,0,2018-05-24 16:29:51,2,0
Case No. 1752,2,2018-05-24 16:31:20,4,89
Case No. 1752,3,2018-05-24 16:32:06,4,46
Case No. 1752,4,2018-05-24 16:34:21,0,135
Case No. 1752,5,2018-05-24 16:35:29,0,68
Case No. 1752,6,2018-05-24 16:37:18,2,109
Case No. 1752,1,2018-05-24 16:39:26,0,128
Case No. 1752,1,2018-05-24 16:41:32,0,126
Case No. 1752,7,2018-05-24 16:42:03,0,142
Case No. 1752,1,2018-05-24 16:43:50,0,107
Case No. 1752,1,2018-05-24 16:44:05,0,15
Case No. 1753,0,2018-05-29 00:32:35,1,0
Case No. 1753,2,2018-05-29 00:33:33,1,58
Case No. 1753,3,2018-05-29 00:35:30,3,117
Case No. 1753,4,2018-05-29 00:37:20,0,110
Case No. 1753,5,2018-05-29 00:38:31,0,71
Case No. 1753,8,2018-05-29 00:39:51,1,80
Case No. 1753,7,2018-05-29 00:41:03,0,144
Case No. 1753,1,2018-05-29 00:41:08,0,5
Case No. 1753,6,2018-05-29 00:41:55,0,47
Case No. 1753,1,2018-05-29 00:44:01,0,126
Case No. 1753,1,2018-05-29 00:46:24,0,143
Case No. 1754,0,2018-05-24 19:48:13,3,0
Case No. 1754,2,2018-05-24 19:50:01,4,108
Case No. 1754,3,2018-05-24 19:50:42,4,41
Case No. 1754,4,2018-05-24 19:51:41,0,59
Case No. 1754,5,2018-05-24 19:52:13,0,32
Case No. 1754,6,2018-05-24 19:54:10,2,117
Case No. 1754,1,2018-05-24 19:56:23,0,133
Case No. 1754,1,2018-05-24 19:58:28,0,125
Case No. 1754,7,2018-05-24 19:58:47,0,141
Case No. 1754,1,2018-05-24 19:58:55,0,8
Case No. 1754,1,2018-05-24 20:01:15,0,140
Case No. 1755,0,2018-05-29 03:57:52,3,0
Case No. 1755,2,2018-05-29 03:59:29,1,97
Case No. 1755,3,2018-05-29 03:59:48,3,19
Case No. 1755,4,2018-05-29 04:00:42,0,54
Case No. 1755,5,2018-05-29 04:00:55,0,13
Case No. 1755,8,2018-05-29 04:01:53,1,58
Case No. 1755,7,2018-05-29 04:01:54,0,144
Case No. 1755,1,2018-05-29 04:03:48,0,114
Case No. 1755,6,2018-05-29 04:05:58,0,130
Case No. 1755,1,2018-05-29 04:08:03,0,125
Case No. 1755,1,2018-05-29 04:09:27,0,84
Case No. 1756,0,2018-05-20 12:07:28,3,0
Case No. 1756,2,2018-05-20 12:09:44,4,136
Case No. 1756,3,2018-05-20 12:10:14,1,30
Case No. 1756,4,2018-05-20 12:11:18,0,64
Case No. 1756,5,2018-05-20 12:12:24,0,66
Case No. 1756,6,2018-05-20 12:13:08,3,44
Case No. 1756,1,2018-05-20 12:15:20,0,132
Case No. 1756,1,2018-05-20 12:15:37,0,17
Case No. 1756,7,2018-05-20 12:17:18,0,149
Case No. 1756,1,2018-05-20 12:19:09,0,111
Case No. 1756,1,2018-05-20 12:20:02,0,53
Case No. 1757,0,2018-05-29 07:48:39,4,0
Case No. 1757,2,2018-05-29 07:49:10,1,31
Case No. 1757,3,2018-05-29 07:49:30,2,20
Case No. 1757,4,2018-05-29 07:51:29,0,119
Case No. 1757,5,2018-05-29 07:51:38,0,9
Case No. 1757,8,2018-05-29 07:53:46,1,128
Case No. 1757,7,2018-05-29 07:54:02,0,149
Case No. 1757,1,2018-05-29 07:56:27,0,145
Case No. 1757,6,2018-05-29 07:58:22,0,115
Case No. 1757,1,2018-05-29 08:00:21,0,119
Case No. 1757,1,2018-05-29 08:00:54,0,33
Case No. 1758,0,2018-05-25 00:22:42,0,0
Case No. 1758,2,2018-05-25 00:23:01,2,19
Case No. 1758,3,2018-05-25 00:25:28,4,147
Case No. 1758,4,2018-05-25 00:26:49,0,81
Case No. 1758,5,2018-05-25 00:28:37,0,108
Case No. 1758,6,2018-05-25 00:29:19,2,42
Case No. 1758,1,2018-05-25 00:29:43,0,24
Case No. 1758,1,2018-05-25 00:30:55,0,72
Case No. 1758,7,2018-05-25 00:32:46,0,142
Case No. 1758,1,2018-05-25 00:34:16,0,90
Case No. 1758,1,2018-05-25 00:35:08,0,52
Case No. 1759,0,2018-05-16 08:17:43,2,0
Case No. 1759,2,2018-05-16 08:19:30,3,107
Case No. 1759,4,2018-05-16 08:19:50,0,20
Case No. 1759,1,2018-05-16 08:21:05,1,75
Case No. 1759,3,2018-05-16 08:22:06,0,61
Case No. 1759,8,2018-05-16 08:23:35,0,89
Case No. 1759,5,2018-05-16 08:25:42,0,127
Case No. 1759,9,2018-05-16 08:26:32,0,50
Case No. 1759,7,2018-05-16 08:26:40,0,146
Case No. 1759,9,2018-05-16 08:28:25,0,105
Case No. 1759,9,2018-05-16 08:28:33,0,8
Case No. 1760,0,2018-05-20 15:53:36,0,0
Case No. 1760,2,2018-05-20 15:53:42,2,6
Case No. 1760,3,2018-05-20 15:55:07,1,85
Case No. 1760,4,2018-05-20 15:55:39,0,32
Case No. 1760,5,2018-05-20 15:57:45,0,126
Case No. 1760,6,2018-05-20 15:59:38,3,113
Case No. 1760,1,2018-05-20 15:59:56,0,18
Case No. 1760,1,2018-05-20 16:01:14,0,78
Case No. 1760,7,2018-05-20 16:02:00,0,145
Case No. 1760,1,2018-05-20 16:03:10,0,70
Case No. 1760,1,2018-05-20 16:03:53,0,43
Case No. 1761,0,2018-05-29 12:00:18,4,0
Case No. 1761,2,2018-05-29 12:01:55,1,97
Case No. 1761,3,2018-05-29 12:03:23,3,88
Case No. 1761,4,2018-05-29 12:04:55,0,92
Case No. 1761,5,2018-05-29 12:04:59,0,4
Case No. 1761,8,2018-05-29 12:06:20,1,81
Case No. 1761,7,2018-05-29 12:08:48,0,148
Case No. 1761,1,2018-05-29 12:09:12,0,24
Case No. 1761,6,2018-05-29 12:11:03,0,111
Case No. 1761,1,2018-05-29 12:11:42,0,39
Case No. 1761,1,2018-05-29 12:13:05,0,83
Case No. 1762,0,2018-05-25 04:02:34,0,0
Case No. 1762,2,2018-05-25 04:04:55,3,141
Case No. 1762,3,2018-05-25 04:06:35,4,100
Case No. 1762,4,2018-05-25 04:07:47,0,72
Case No. 1762,5,2018-05-25 04:09:17,0,90
Case No. 1762,6,2018-05-25 04:11:41,2,144
Case No. 1762,1,2018-05-25 04:13:42,0,121
Case No. 1762,1,2018-05-25 04:14:24,0,42
Case No. 1762,7,2018-05-25 04:16:15,0,143
Case No. 1762,1,2018-05-25 04:18:42,0,147
Case No. 1762,1,2018-05-25 04:20:19,0,97
Case No. 1763,0,2018-05-29 15:54:34,2,0
Case No. 1763,2,2018-05-29 15:56:05,1,91
Case No. 1763,3,2018-05-29 15:57:39,2,94
Case No. 1763,4,2018-05-29 15:58:07,0,28
Case No. 1763,5,2018-05-29 16:00:01,0,114
Case No. 1763,8,2018-05-29 16:00:10,1,9
Case No. 1763,7,2018-05-29 16:01:21,0,142
Case No. 1763,1,2018-05-29 16:03:12,0,111
Case No. 1763,6,2018-05-29 16:03:13,0,1
Case No. 1763,1,2018-05-29 16:04:35,0,82
Case No. 1763,1,2018-05-29 16:05:06,0,31
Case No. 1764,0,2018-05-25 09:38:53,1,0
Case No. 1764,2,2018-05-25 09:39:20,3,27
Case No. 1764,3,2018-05-25 09:41:08,4,108
Case No. 1764,4,2018-05-25 09:43:14,0,126
Case No. 1764,5,2018-05-25 09:44:26,0,72
Case No. 1764,6,2018-05-25 09:45:07,2,41
Case No. 1764,1,2018-05-25 09:47:06,0,119
Case No. 1764,1,2018-05-25 09:47:44,0,38
Case No. 1764,7,2018-05-25 09:49:28,0,144
Case No. 1764,1,2018-05-25 09:50:52,0,84
Case No. 1764,1,2018-05-25 09:52:08,0,76
Case No. 1765,0,2018-05-29 20:12:17,2,0
Case No. 1765,2,2018-05-29 20:14:09,2,112
Case No. 1765,3,2018-05-29 20:16:20,2,131
Case No. 1765,4,2018-05-29 20:18:24,0,124
Case No. 1765,5,2018-05-29 20:19:48,0,84
Case No. 1765,8,2018-05-29 20:21:43,1,115
Case No. 1765,7,2018-05-29 20:23:57,0,143
Case No. 1765,1,2018-05-29 20:25:36,0,99
Case No. 1765,6,2018-05-29 20:26:44,0,68
Case No. 1765,1,2018-05-29 20:27:15,0,31
Case No. 1765,1,2018-05-29 20:28:24,0,69
Case No. 1766,0,2018-05-20 20:11:47,0,0
Case No. 1766,2,2018-05-20 20:12:33,3,46
Case No. 1766,3,2018-05-20 20:14:39,1,126
Case No. 1766,4,2018-05-20 20:15:22,0,43
Case No. 1766,5,2018-05-20 20:17:09,0,107
Case No. 1766,6,2018-05-20 20:19:33,3,144
Case No. 1766,1,2018-05-20 20:19:51,0,18
Case No. 1766,1,2018-05-20 20:21:49,0,118
Case No. 1766,7,2018-05-20 20:23:30,0,150
Case No. 1766,1,2018-05-20 20:24:33,0,63
Case No. 1766,1,2018-05-20 20:24:39,0,6
Case No. 1767,0,2018-05-29 23:50:20,0,0
Case No. 1767,2,2018-05-29 23:52:48,4,148
Case No. 1767,3,2018-05-29 23:54:06,2,78
Case No. 1767,4,2018-05-29 23:55:48,0,102
Case No. 1767,5,2018-05-29 23:56:18,0,30
Case No. 1767,8,2018-05-29 23:58:05,1,107
Case No. 1767,7,2018-05-29 23:58:20,0,142
Case No. 1767,1,2018-05-30 00:00:34,0,134
Case No. 1767,6,2018-05-30 00:03:04,0,150
Case No. 1767,1,2018-05-30 00:03:51,0,47
Case No. 1767,1,2018-05-30 00:04:51,0,60
Case No. 1768,0,2018-05-25 11:48:36,1,0
Case No. 1768,2,2018-05-25 11:49:49,2,73
Case No. 1768,3,2018-05-25 11:50:51,4,62
Case No. 1768,4,2018-05-25 11:51:34,0,43
Case No. 1768,5,2018-05-25 11:53:54,0,140
Case No. 1768,6,2018-05-25 11:53:56,2,2
Case No. 1768,1,2018-05-25 11:54:38,0,42
Case No. 1768,1,2018-05-25 11:55:34,0,56
Case No. 1768,7,2018-05-25 11:56:16,0,146
Case No. 1768,1,2018-05-25 11:57:47,0,91
Case No. 1768,1,2018-05-25 11:58:46,0,59
Case No. 1769,0,2018-05-16 12:09:19,1,0
Case No. 1769,2,2018-05-16 12:10:45,2,86
Case No. 1769,4,2018-05-16 12:12:40,0,115
Case No. 1769,1,2018-05-16 12:13:15,1,35
Case No. 1769,3,2018-05-16 12:15:11,0,116
Case No. 1769,8,2018-05-16 12:16:46,0,95
Case No. 1769,5,2018-05-16 12:18:12,0,86
Case No. 1769,9,2018-05-16 12:18:54,0,42
Case No. 1769,7,2018-05-16 12:21:17,0,143
Case No. 1769,9,2018-05-16 12:22:46,0,89
Case No. 1769,9,2018-05-16 12:22:57,0,11
Case No. 1770,0,2018-05-20 23:58:36,1,0
Case No. 1770,2,2018-05-20 23:59:14,3,38
Case No. 1770,3,2018-05-21 00:01:33,1,139
Case No. 1770,4,2018-05-21 00:02:24,0,51
Case No. 1770,5,2018-05-21 00:04:40,0,136
Case No. 1770,6,2018-05-21 00:05:16,3,36
Case No. 1770,1,2018-05-21 00:05:25,0,9
Case No. 1770,1,2018-05-21 00:06:51,0,86
Case No. 1770,7,2018-05-21 00:07:29,0,140
Case No. 1770,1,2018-05-21 00:08:05,0,36
Case No. 1770,1,2018-05-21 00:09:39,0,94
Case No. 1771,0,2018-05-30 04:06:15,0,0
Case No. 1771,2,2018-05-30 04:07:34,4,79
Case No. 1771,3,2018-05-30 04:08:34,3,60
Case No. 1771,4,2018-05-30 04:10:59,0,145
Case No. 1771,5,2018-05-30 04:11:08,0,9
Case No. 1771,8,2018-05-30 04:12:44,1,96
Case No. 1771,7,2018-05-30 04:15:08,0,142
Case No. 1771,1,2018-05-30 04:16:13,0,65
Case No. 1771,6,2018-05-30 04:17:33,0,80
Case No. 1771,1,2018-05-30 04:17:35,0,2
Case No. 1771,1,2018-05-30 04:19:06,0,91
Case No. 1772,0,2018-05-25 15:51:51,2,0
Case No. 1772,2,2018-05-25 15:52:51,3,60
Case No. 1772,3,2018-05-25 15:53:57,4,66
Case No. 1772,4,2018-05-25 15:55:30,0,93
Case No. 1772,5,2018-05-25 15:55:46,0,16
Case No. 1772,6,2018-05-25 15:56:54,2,68
Case No. 1772,1,2018-05-25 15:58:17,0,83
Case No. 1772,1,2018-05-25 16:00:32,0,135
Case No. 1772,7,2018-05-25 16:02:32,0,142
Case No. 1772,1,2018-05-25 16:04:44,0,132
Case No. 1772,1,2018-05-25 16:04:48,0,4
Case No. 1773,0,2018-05-30 08:56:14,2,0
Case No. 1773,2,2018-05-30 08:58:43,4,149
Case No. 1773,3,2018-05-30 09:00:41,3,118
Case No. 1773,4,2018-05-30 09:00:50,0,9
Case No. 1773,5,2018-05-30 09:02:03,0,73
Case No. 1773,8,2018-05-30 09:04:26,1,143
Case No. 1773,7,2018-05-30 09:06:24,0,143
Case No. 1773,1,2018-05-30 09:07:50,0,86
Case No. 1773,6,2018-05-30 09:10:12,0,142
Case No. 1773,1,2018-05-30 09:10:28,0,16
Case No. 1773,1,2018-05-30 09:11:53,0,85
Case No. 1774,0,2018-05-25 19:55:26,4,0
Case No. 1774,2,2018-05-25 19:55:54,2,28
Case No. 1774,3,2018-05-25 19:57:25,4,91
Case No. 1774,4,2018-05-25 19:58:59,0,94
Case No. 1774,5,2018-05-25 20:00:03,0,64
Case No. 1774,6,2018-05-25 20:01:56,2,113
Case No. 1774,1,2018-05-25 20:02:45,0,49
Case No. 1774,1,2018-05-25 20:04:35,0,110
Case No. 1774,7,2018-05-25 20:06:30,0,146
Case No. 1774,1,2018-05-25 20:07:48,0,78
Case No. 1774,1,2018-05-25 20:10:01,0,133
Case No. 1775,0,2018-05-30 13:01:50,1,0
Case No. 1775,2,2018-05-30 13:03:55,4,125
Case No. 1775,3,2018-05-30 13:04:50,2,55
Case No. 1775,4,2018-05-30 13:05:56,0,66
Case No. 1775,5,2018-05-30 13:07:04,0,68
Case No. 1775,8,2018-05-30 13:07:49,1,45
Case No. 1775,7,2018-05-30 13:09:10,0,150
Case No. 1775,1,2018-05-30 13:09:41,0,31
Case No. 1775,6,2018-05-30 13:10:29,0,48
Case No. 1775,1,2018-05-30 13:12:18,0,109
Case No. 1775,1,2018-05-30 13:14:05,0,107
Case No. 1776,0,2018-05-21 04:56:28,1,0
Case No. 1776,2,2018-05-21 04:56:42,2,14
Case No. 1776,3,2018-05-21 04:59:00,1,138
Case No. 1776,4,2018-05-21 04:59:16,0,16
Case No. 1776,5,2018-05-21 04:59:56,0,40
Case No. 1776,6,2018-05-21 05:00:40,3,44
Case No. 1776,1,2018-05-21 05:01:14,0,34
Case No. 1776,1,2018-05-21 05:03:18,0,124
Case No. 1776,7,2018-05-21 05:04:35,0,141
Case No. 1776,1,2018-05-21 05:06:30,0,115
Case No. 1776,1,2018-05-21 05:07:22,0,52
Case No. 1777,0,2018-05-30 15:53:49,1,0
Case No. 1777,2,2018-05-30 15:54:38,4,49
Case No. 1777,3,2018-05-30 15:56:04,3,86
Case No. 1777,4,2018-05-30 15:56:54,0,50
Case No. 1777,5,2018-05-30 15:57:19,0,25
Case No. 1777,8,2018-05-30 15:57:20,1,1
Case No. 1777,7,2018-05-30 15:58:10,0,140
Case No. 1777,1,2018-05-30 16:00:27,0,137
Case No. 1777,6,2018-05-30 16:01:59,0,92
Case No. 1777,1,2018-05-30 16:03:55,0,116
Case No. 1777,1,2018-05-30 16:05:22,0,87
Case No. 1778,0,2018-05-25 23:52:44,4,0
Case No. 1778,2,2018-05-25 23:55:05,3,141
Case No. 1778,3,2018-05-25 23:57:16,4,131
Case No. 1778,4,2018-05-25 23:57:35,0,19
Case No. 1778,5,2018-05-25 23:58:58,0,83
Case No. 1778,6,2018-05-26 00:00:55,2,117
Case No. 1778,1,2018-05-26 00:01:18,0,23
Case No. 1778,1,2018-05-26 00:02:03,0,45
Case No. 1778,7,2018-05-26 00:03:27,0,148
Case No. 1778,1,2018-05-26 00:04:11,0,44
Case No. 1778,1,2018-05-26 00:06:19,0,128
Case No. 1779,0,2018-05-16 16:23:43,1,0
Case No. 1779,2,2018-05-16 16:24:46,3,63
Case No. 1779,4,2018-05-16 16:27:09,0,143
Case No. 1779,1,2018-05-16 16:28:40,1,91
Case No. 1779,3,2018-05-16 16:28:45,0,5
Case No. 1779,8,2018-05-16 16:29:15,0,30
Case No. 1779,5,2018-05-16 16:30:12,0,57
Case No. 1779,9,2018-05-16 16:30:41,0,29
Case No. 1779,7,2018-05-16 16:31:18,0,147
Case No. 1779,9,2018-05-16 16:33:29,0,131
Case No. 1779,9,2018-05-16 16:33:48,0,19
Case No. 1780,0,2018-05-21 07:55:37,2,0
Case No. 1780,2,2018-05-21 07:57:50,3,133
Case No. 1780,3,2018-05-21 07:58:53,1,63
Case No. 1780,4,2018-05-21 07:59:37,0,44
Case No. 1780,5,2018-05-21 08:02:00,0,143
Case No. 1780,6,2018-05-21 08:02:03,3,3
Case No. 1780,1,2018-05-21 08:03:37,0,94
Case No. 1780,1,2018-05-21 08:05:26,0,109
Case No. 1780,7,2018-05-21 08:06:56,0,147
Case No. 1780,1,2018-05-21 08:08:52,0,116
Case No. 1780,1,2018-05-21 08:09:28,0,36
Case No. 1781,0,2018-05-30 19:48:05,3,0
Case No. 1781,2,2018-05-30 19:49:33,4,88
Case No. 1781,3,2018-05-30 19:51:02,3,89
Case No. 1781,4,2018-05-30 19:53:18,0,136
Case No. 1781,5,2018-05-30 19:53:31,0,13
Case No. 1781,8,2018-05-30 19:55:45,1,134
Case No. 1781,7,2018-05-30 19:58:08,0,146
Case No. 1781,1,2018-05-30 19:58:57,0,49
Case No. 1781,6,2018-05-30 20:00:14,0,77
Case No. 1781,1,2018-05-30 20:01:32,0,78
Case No. 1781,1,2018-05-30 20:01:51,0,19
Case No. 1782,0,2018-05-26 04:08:51,3,0
Case No. 1782,2,2018-05-26 04:09:16,3,25
Case No. 1782,3,2018-05-26 04:11:00,4,104
Case No. 1782,4,2018-05-26 04:13:18,0,138
Case No. 1782,5,2018-05-26 04:15:20,0,122
Case No. 1782,6,2018-05-26 04:16:34,2,74
Case No. 1782,1,2018-05-26 04:16:36,0,2
Case No. 1782,1,2018-05-26 04:17:04,0,28
Case No. 1782,7,2018-05-26 04:18:27,0,141
Case No. 1782,1,2018-05-26 04:18:32,0,5
Case No. 1782,1,2018-05-26 04:19:25,0,53
Case No. 1783,0,2018-05-30 23:54:54,4,0
Case No. 1783,2,2018-05-30 23:56:50,4,116
Case No. 1783,3,2018-05-30 23:56:55,2,5
Case No. 1783,4,2018-05-30 23:59:09,0,134
Case No. 1783,5,2018-05-31 00:00:40,0,91
Case No. 1783,8,2018-05-31 00:02:44,1,124
Case No. 1783,7,2018-05-31 00:04:24,0,148
Case No. 1783,1,2018-05-31 00:06:16,0,112
Case No. 1783,6,2018-05-31 00:06:23,0,7
Case No. 1783,1,2018-05-31 00:08:48,0,145
Case No. 1783,1,2018-05-31 00:09:26,0,38
Case No. 1784,0,2018-05-26 07:51:51,2,0
Case No. 1784,2,2018-05-26 07:52:18,3,27
Case No. 1784,3,2018-05-26 07:53:17,2,59
Case No. 1784,4,2018-05-26 07:54:27,0,70
Case No. 1784,5,2018-05-26 07:55:37,0,70
Case No. 1784,6,2018-05-26 07:56:13,2,36
Case No. 1784,1,2018-05-26 07:56:16,0,3
Case No. 1784,1,2018-05-26 07:57:27,0,71
Case No. 1784,7,2018-05-26 07:58:26,0,144
Case No. 1784,1,2018-05-26 07:58:28,0,2
Case No. 1784,1,2018-05-26 07:59:53,0,85
Case No. 1785,0,2018-05-31 04:04:26,4,0
Case No. 1785,2,2018-05-31 04:06:35,4,129
Case No. 1785,3,2018-05-31 04:06:44,3,9
Case No. 1785,4,2018-05-31 04:07:37,0,53
Case No. 1785,5,2018-05-31 04:09:13,0,96
Case No. 1785,8,2018-05-31 04:11:11,1,118
Case No. 1785,7,2018-05-31 04:12:43,0,145
Case No. 1785,1,2018-05-31 04:13:28,0,45
Case No. 1785,6,2018-05-31 04:14:39,0,71
Case No. 1785,1,2018-05-31 04:14:46,0,7
Case No. 1785,1,2018-05-31 04:17:06,0,140
Case No. 1786,0,2018-05-21 11:55:07,4,0
Case No. 1786,2,2018-05-21 11:55:52,2,45
Case No. 1786,3,2018-05-21 11:56:09,1,17
Case No. 1786,4,2018-05-21 11:57:30,0,81
Case No. 1786,5,2018-05-21 11:58:32,0,62
Case No. 1786,6,2018-05-21 11:59:55,3,83
Case No. 1786,1,2018-05-21 12:00:31,0,36
Case No. 1786,1,2018-05-21 12:00:54,0,23
Case No. 1786,7,2018-05-21 12:03:07,0,144
Case No. 1786,1,2018-05-21 12:03:54,0,47
Case No. 1786,1,2018-05-21 12:05:27,0,93
Case No. 1787,0,2018-05-31 08:33:12,3,0
Case No. 1787,2,2018-05-31 08:35:30,4,138
Case No. 1787,3,2018-05-31 08:36:31,2,61
Case No. 1787,4,2018-05-31 08:37:53,0,82
Case No. 1787,5,2018-05-31 08:38:25,0,32
Case No. 1787,8,2018-05-31 08:39:10,1,45
Case No. 1787,7,2018-05-31 08:39:12,0,147
Case No. 1787,1,2018-05-31 08:41:16,0,124
Case No. 1787,6,2018-05-31 08:42:55,0,99
Case No. 1787,1,2018-05-31 08:43:39,0,44
Case No. 1787,1,2018-05-31 08:44:58,0,79
Case No. 1788,0,2018-05-26 12:01:45,0,0
Case No. 1788,2,2018-05-26 12:03:54,0,129
Case No. 1788,3,2018-05-26 12:04:15,2,21
Case No. 1788,4,2018-05-26 12:06:22,0,127
Case No. 1788,5,2018-05-26 12:08:22,0,120
Case No. 1788,6,2018-05-26 12:09:48,2,86
Case No. 1788,1,2018-05-26 12:09:50,0,2
Case No. 1788,1,2018-05-26 12:11:11,0,81
Case No. 1788,7,2018-05-26 12:13:24,0,149
Case No. 1788,1,2018-05-26 12:14:04,0,40
Case No. 1788,1,2018-05-26 12:14:13,0,9
Case No. 1789,0,2018-05-16 20:19:58,3,0
Case No. 1789,2,2018-05-16 20:21:54,3,116
Case No. 1789,4,2018-05-16 20:24:03,0,129
Case No. 1789,1,2018-05-16 20:26:21,1,138
Case No. 1789,3,2018-05-16 20:28:25,0,124
Case No. 1789,8,2018-05-16 20:28:30,0,5
Case No. 1789,5,2018-05-16 20:30:35,0,125
Case No. 1789,9,2018-05-16 20:31:39,0,64
Case No. 1789,7,2018-05-16 20:32:01,0,150
Case No. 1789,9,2018-05-16 20:33:14,0,73
Case No. 1789,9,2018-05-16 20:35:06,0,112
Case No. 1790,0,2018-05-21 17:10:40,4,0
Case No. 1790,2,2018-05-21 17:12:36,3,116
Case No. 1790,3,2018-05-21 17:14:32,1,116
Case No. 1790,4,2018-05-21 17:15:20,0,48
Case No. 1790,5,2018-05-21 17:17:11,0,111
Case No. 1790,6,2018-05-21 17:17:52,3,41
Case No. 1790,1,2018-05-21 17:18:01,0,9
Case No. 1790,1,2018-05-21 17:19:32,0,91
Case No. 1790,7,2018-05-21 17:21:11,0,144
Case No. 1790,1,2018-05-21 17:23:31,0,140
Case No. 1790,1,2018-05-21 17:23:37,0,6
Case No. 1791,0,2018-05-31 11:51:18,2,0
Case No. 1791,2,2018-05-31 11:52:05,4,47
Case No. 1791,3,2018-05-31 11:52:24,2,19
Case No. 1791,4,2018-05-31 11:54:05,0,101
Case No. 1791,5,2018-05-31 11:54:59,0,54
Case No. 1791,8,2018-05-31 11:56:15,1,76
Case No. 1791,7,2018-05-31 11:56:56,0,148
Case No. 1791,1,2018-05-31 11:58:21,0,85
Case No. 1791,6,2018-05-31 12:00:15,0,114
Case No. 1791,1,2018-05-31 12:01:11,0,56
Case No. 1791,1,2018-05-31 12:03:04,0,113
Case No. 1792,0,2018-05-26 16:21:33,0,0
Case No. 1792,2,2018-05-26 16:23:58,0,145
Case No. 1792,3,2018-05-26 16:24:21,3,23
Case No. 1792,4,2018-05-26 16:26:05,0,104
Case No. 1792,5,2018-05-26 16:26:40,0,35
Case No. 1792,6,2018-05-26 16:26:46,2,6
Case No. 1792,1,2018-05-26 16:27:52,0,66
Case No. 1792,1,2018-05-26 16:30:10,0,138
Case No. 1792,7,2018-05-26 16:31:41,0,147
Case No. 1792,1,2018-05-26 16:32:39,0,58
Case No. 1792,1,2018-05-26 16:33:20,0,41
Case No. 1793,0,2018-05-31 15:47:02,3,0
Case No. 1793,2,2018-05-31 15:47:11,3,9
Case No. 1793,3,2018-05-31 15:47:41,2,30
Case No. 1793,4,2018-05-31 15:47:53,0,12
Case No. 1793,5,2018-05-31 15:49:54,0,121
Case No. 1793,8,2018-05-31 15:50:14,1,20
Case No. 1793,7,2018-05-31 15:50:17,0,145
Case No. 1793,1,2018-05-31 15:50:59,0,42
Case No. 1793,6,2018-05-31 15:53:17,0,138
Case No. 1793,1,2018-05-31 15:55:42,0,145
Case No. 1793,1,2018-05-31 15:57:47,0,125
Case No. 1794,0,2018-05-26 19:47:31,1,0
Case No. 1794,2,2018-05-26 19:48:19,0,48
Case No. 1794,3,2018-05-26 19:48:50,3,31
Case No. 1794,4,2018-05-26 19:51:05,0,135
Case No. 1794,5,2018-05-26 19:52:10,0,65
Case No. 1794,6,2018-05-26 19:54:37,2,147
Case No. 1794,1,2018-05-26 19:56:33,0,116
Case No. 1794,1,2018-05-26 19:57:58,0,85
Case No. 1794,7,2018-05-26 19:57:59,0,144
Case No. 1794,1,2018-05-26 19:59:01,0,62
Case No. 1794,1,2018-05-26 20:01:22,0,141
Case No. 1795,0,2018-05-31 19:59:28,0,0
Case No. 1795,2,2018-05-31 20:00:31,2,63
Case No. 1795,3,2018-05-31 20:02:07,2,96
Case No. 1795,4,2018-05-31 20:02:11,0,4
Case No. 1795,5,2018-05-31 20:02:24,0,13
Case No. 1795,8,2018-05-31 20:03:19,1,55
Case No. 1795,7,2018-05-31 20:03:42,0,147
Case No. 1795,1,2018-05-31 20:04:43,0,61
Case No. 1795,6,2018-05-31 20:06:42,0,119
Case No. 1795,1,2018-05-31 20:07:23,0,41
Case No. 1795,1,2018-05-31 20:07:48,0,25
Case No. 1796,0,2018-05-21 20:45:24,3,0
Case No. 1796,2,2018-05-21 20:46:39,3,75
Case No. 1796,3,2018-05-21 20:47:16,4,37
Case No. 1796,4,2018-05-21 20:49:32,0,136
Case No. 1796,5,2018-05-21 20:50:02,0,30
Case No. 1796,6,2018-05-21 20:51:09,3,67
Case No. 1796,1,2018-05-21 20:52:27,0,78
Case No. 1796,1,2018-05-21 20:54:11,0,104
Case No. 1796,7,2018-05-21 20:55:00,0,150
Case No. 1796,1,2018-05-21 20:55:26,0,26
