CaseID,ActivityID,CompleteTimestamp,Resource,ElapsedTime
Case No. 1771,5,2018-06-04 04:05:03,3,16
Case No. 1771,6,2018-06-04 04:05:33,6,30
Case No. 1771,7,2018-06-04 04:06:53,7,80
Case No. 1771,7,2018-06-04 04:07:33,14,40
Case No. 1771,7,2018-06-04 04:08:53,3,80
Case No. 1771,7,2018-06-04 04:10:13,3,80
Case No. 1772,0,2018-05-30 16:13:47,9,-388586
Case No. 1772,1,2018-05-30 16:13:57,1,10
Case No. 1772,2,2018-05-30 16:14:07,2,10
Case No. 1772,3,2018-05-30 16:14:57,11,50
Case No. 1772,4,2018-05-30 16:15:33,8,36
Case No. 1772,5,2018-05-30 16:15:57,15,24
Case No. 1772,8,2018-05-30 16:16:57,10,60
Case No. 1772,9,2018-05-30 16:17:06,6,9
Case No. 1772,6,2018-05-30 16:18:06,6,60
Case No. 1772,7,2018-05-30 16:20:06,7,120
Case No. 1772,7,2018-05-30 16:22:06,15,120
Case No. 1772,7,2018-05-30 16:23:26,3,80
Case No. 1773,0,2018-06-04 08:14:09,9,402643
Case No. 1773,1,2018-06-04 08:14:24,1,15
Case No. 1773,2,2018-06-04 08:14:34,2,10
Case No. 1773,3,2018-06-04 08:15:49,3,75
Case No. 1773,4,2018-06-04 08:16:25,4,36
Case No. 1773,5,2018-06-04 08:16:33,3,8
Case No. 1773,6,2018-06-04 08:17:03,6,30
Case No. 1773,7,2018-06-04 08:17:43,7,40
Case No. 1773,7,2018-06-04 08:19:03,14,80
Case No. 1773,7,2018-06-04 08:21:03,3,120
Case No. 1773,7,2018-06-04 08:21:43,3,40
Case No. 1774,0,2018-05-30 20:12:42,9,-389341
Case No. 1774,1,2018-05-30 20:12:57,1,15
Case No. 1774,2,2018-05-30 20:13:17,2,20
Case No. 1774,3,2018-05-30 20:14:32,11,75
Case No. 1774,4,2018-05-30 20:14:44,8,12
Case No. 1774,5,2018-05-30 20:15:00,8,16
Case No. 1774,8,2018-05-30 20:15:20,10,20
Case No. 1774,9,2018-05-30 20:15:26,6,6
Case No. 1774,6,2018-05-30 20:15:56,6,30
Case No. 1774,7,2018-05-30 20:17:16,7,80
Case No. 1774,7,2018-05-30 20:17:56,15,40
Case No. 1774,7,2018-05-30 20:18:36,3,40
Case No. 1775,0,2018-06-04 12:14:06,9,402930
Case No. 1775,1,2018-06-04 12:14:11,1,5
Case No. 1775,2,2018-06-04 12:14:21,2,10
Case No. 1775,3,2018-06-04 12:15:36,3,75
Case No. 1775,4,2018-06-04 12:16:00,4,24
Case No. 1775,5,2018-06-04 12:16:16,4,16
Case No. 1775,6,2018-06-04 12:17:16,6,60
Case No. 1775,7,2018-06-04 12:19:16,7,120
Case No. 1775,7,2018-06-04 12:19:56,14,40
Case No. 1775,7,2018-06-04 12:20:36,3,40
Case No. 1775,7,2018-06-04 12:21:16,3,40
Case No. 1776,0,2018-05-26 04:10:30,0,-807046
Case No. 1776,1,2018-05-26 04:10:40,1,10
Case No. 1776,2,2018-05-26 04:11:10,2,30
Case No. 1776,3,2018-05-26 04:11:35,11,25
Case No. 1776,4,2018-05-26 04:11:59,8,24
Case No. 1776,5,2018-05-26 04:12:23,8,24
Case No. 1776,8,2018-05-26 04:13:03,12,40
Case No. 1776,9,2018-05-26 04:13:09,3,6
Case No. 1776,6,2018-05-26 04:13:39,6,30
Case No. 1776,7,2018-05-26 04:15:39,7,120
Case No. 1776,7,2018-05-26 04:16:19,6,40
Case No. 1776,7,2018-05-26 04:17:39,3,80
Case No. 1777,0,2018-06-04 16:01:54,0,819855
Case No. 1777,1,2018-06-04 16:01:59,1,5
Case No. 1777,2,2018-06-04 16:02:09,2,10
Case No. 1777,3,2018-06-04 16:03:24,3,75
Case No. 1777,4,2018-06-04 16:03:48,4,24
Case No. 1777,5,2018-06-04 16:04:04,4,16
Case No. 1777,6,2018-06-04 16:04:34,6,30
Case No. 1777,7,2018-06-04 16:05:14,7,40
Case No. 1777,7,2018-06-04 16:06:34,14,80
Case No. 1777,7,2018-06-04 16:08:34,3,120
Case No. 1777,7,2018-06-04 16:09:14,3,40
Case No. 1778,0,2018-05-31 01:53:58,0,-396916
Case No. 1778,1,2018-05-31 01:54:03,1,5
Case No. 1778,2,2018-05-31 01:54:13,2,10
Case No. 1778,3,2018-05-31 01:55:28,11,75
Case No. 1778,4,2018-05-31 01:55:40,8,12
Case No. 1778,5,2018-05-31 01:55:48,7,8
Case No. 1778,8,2018-05-31 01:56:48,10,60
Case No. 1778,9,2018-05-31 01:56:51,6,3
Case No. 1778,6,2018-05-31 01:57:51,6,60
Case No. 1778,7,2018-05-31 01:59:51,7,120
Case No. 1778,7,2018-05-31 02:01:11,15,80
Case No. 1778,7,2018-05-31 02:01:51,3,40
Case No. 1779,0,2018-05-21 16:21:13,4,-812438
Case No. 1779,9,2018-05-21 16:21:22,2,9
Case No. 1779,6,2018-05-21 16:21:52,11,30
Case No. 1779,5,2018-05-21 16:22:00,13,8
Case No. 1779,4,2018-05-21 16:22:24,5,24
Case No. 1779,2,2018-05-21 16:22:54,14,30
Case No. 1779,1,2018-05-21 16:23:09,15,15
Case No. 1779,3,2018-05-21 16:23:34,3,25
Case No. 1779,7,2018-05-21 16:25:34,4,120
Case No. 1779,7,2018-05-21 16:26:14,3,40
Case No. 1779,7,2018-05-21 16:27:34,3,80
Case No. 1780,0,2018-05-26 08:08:23,0,402049
Case No. 1780,1,2018-05-26 08:08:38,1,15
Case No. 1780,2,2018-05-26 08:08:48,2,10
Case No. 1780,3,2018-05-26 08:09:13,11,25
Case No. 1780,4,2018-05-26 08:09:49,8,36
Case No. 1780,5,2018-05-26 08:10:13,15,24
Case No. 1780,8,2018-05-26 08:10:53,12,40
Case No. 1780,9,2018-05-26 08:11:02,3,9
Case No. 1780,6,2018-05-26 08:11:32,6,30
Case No. 1780,7,2018-05-26 08:12:52,7,80
Case No. 1780,7,2018-05-26 08:13:32,6,40
Case No. 1780,7,2018-05-26 08:15:32,3,120
Case No. 1781,0,2018-06-04 20:03:22,9,820070
Case No. 1781,1,2018-06-04 20:03:37,1,15
Case No. 1781,2,2018-06-04 20:03:57,2,20
Case No. 1781,3,2018-06-04 20:04:47,3,50
Case No. 1781,4,2018-06-04 20:05:11,4,24
Case No. 1781,5,2018-06-04 20:05:35,6,24
Case No. 1781,6,2018-06-04 20:06:35,6,60
Case No. 1781,7,2018-06-04 20:08:35,7,120
Case No. 1781,7,2018-06-04 20:10:35,14,120
Case No. 1781,7,2018-06-04 20:11:15,3,40
Case No. 1781,7,2018-06-04 20:13:15,3,120
Case No. 1782,0,2018-05-31 04:07:00,9,-403575
Case No. 1782,1,2018-05-31 04:07:10,1,10
Case No. 1782,2,2018-05-31 04:07:20,2,10
Case No. 1782,3,2018-05-31 04:07:45,11,25
Case No. 1782,4,2018-05-31 04:08:21,8,36
Case No. 1782,5,2018-05-31 04:08:37,7,16
Case No. 1782,8,2018-05-31 04:09:37,10,60
Case No. 1782,9,2018-05-31 04:09:43,6,6
Case No. 1782,6,2018-05-31 04:10:43,6,60
Case No. 1782,7,2018-05-31 04:11:23,7,40
Case No. 1782,7,2018-05-31 04:12:43,15,80
Case No. 1782,7,2018-05-31 04:14:03,3,80
Case No. 1783,0,2018-06-05 00:04:56,0,417053
Case No. 1783,1,2018-06-05 00:05:11,1,15
Case No. 1783,2,2018-06-05 00:05:31,2,20
Case No. 1783,3,2018-06-05 00:06:21,3,50
Case No. 1783,4,2018-06-05 00:06:45,4,24
Case No. 1783,5,2018-06-05 00:07:09,6,24
Case No. 1783,6,2018-06-05 00:08:39,6,90
Case No. 1783,7,2018-06-05 00:09:59,7,80
Case No. 1783,7,2018-06-05 00:10:39,14,40
Case No. 1783,7,2018-06-05 00:11:59,3,80
Case No. 1783,7,2018-06-05 00:12:39,3,40
Case No. 1784,0,2018-05-31 08:03:52,0,-403727
Case No. 1784,1,2018-05-31 08:04:02,1,10
Case No. 1784,2,2018-05-31 08:04:32,2,30
Case No. 1784,3,2018-05-31 08:04:57,11,25
Case No. 1784,4,2018-05-31 08:05:21,8,24
Case No. 1784,5,2018-05-31 08:05:37,0,16
Case No. 1784,8,2018-05-31 08:06:37,10,60
Case No. 1784,9,2018-05-31 08:06:43,6,6
Case No. 1784,6,2018-05-31 08:07:13,6,30
Case No. 1784,7,2018-05-31 08:08:33,7,80
Case No. 1784,7,2018-05-31 08:09:13,15,40
Case No. 1784,7,2018-05-31 08:11:13,3,120
Case No. 1785,0,2018-06-05 04:26:13,9,418500
Case No. 1785,1,2018-06-05 04:26:23,1,10
Case No. 1785,2,2018-06-05 04:26:33,2,10
Case No. 1785,3,2018-06-05 04:27:23,3,50
Case No. 1785,4,2018-06-05 04:27:59,4,36
Case No. 1785,5,2018-06-05 04:28:15,15,16
Case No. 1785,6,2018-06-05 04:29:45,6,90
Case No. 1785,7,2018-06-05 04:31:45,7,120
Case No. 1785,7,2018-06-05 04:33:05,14,80
Case No. 1785,7,2018-06-05 04:33:45,3,40
Case No. 1785,7,2018-06-05 04:34:25,3,40
Case No. 1786,0,2018-05-26 12:13:52,9,-836433
Case No. 1786,1,2018-05-26 12:14:02,1,10
Case No. 1786,2,2018-05-26 12:14:32,2,30
Case No. 1786,3,2018-05-26 12:15:47,11,75
Case No. 1786,4,2018-05-26 12:16:23,8,36
Case No. 1786,5,2018-05-26 12:16:31,15,8
Case No. 1786,8,2018-05-26 12:17:31,12,60
Case No. 1786,9,2018-05-26 12:17:37,3,6
Case No. 1786,6,2018-05-26 12:18:07,6,30
Case No. 1786,7,2018-05-26 12:20:07,7,120
Case No. 1786,7,2018-05-26 12:21:27,6,80
Case No. 1786,7,2018-05-26 12:22:47,3,80
Case No. 1787,0,2018-06-05 08:28:43,0,849956
Case No. 1787,1,2018-06-05 08:28:58,1,15
Case No. 1787,2,2018-06-05 08:29:28,2,30
Case No. 1787,3,2018-06-05 08:29:53,3,25
Case No. 1787,4,2018-06-05 08:30:29,4,36
Case No. 1787,5,2018-06-05 08:30:37,15,8
Case No. 1787,6,2018-06-05 08:31:07,6,30
Case No. 1787,7,2018-06-05 08:31:47,7,40
Case No. 1787,7,2018-06-05 08:33:47,14,120
Case No. 1787,7,2018-06-05 08:35:07,3,80
Case No. 1787,7,2018-06-05 08:35:47,3,40
Case No. 1788,0,2018-05-31 12:03:55,0,-419512
Case No. 1788,1,2018-05-31 12:04:10,1,15
Case No. 1788,2,2018-05-31 12:04:40,2,30
Case No. 1788,3,2018-05-31 12:05:55,11,75
Case No. 1788,4,2018-05-31 12:06:31,8,36
Case No. 1788,5,2018-05-31 12:06:55,14,24
Case No. 1788,8,2018-05-31 12:07:15,10,20
Case No. 1788,9,2018-05-31 12:07:24,6,9
Case No. 1788,6,2018-05-31 12:07:54,6,30
Case No. 1788,7,2018-05-31 12:08:34,7,40
Case No. 1788,7,2018-05-31 12:09:54,15,80
Case No. 1788,7,2018-05-31 12:11:54,3,120
Case No. 1789,0,2018-05-21 20:33:16,6,-833918
Case No. 1789,9,2018-05-21 20:33:25,2,9
Case No. 1789,6,2018-05-21 20:33:55,11,30
Case No. 1789,5,2018-05-21 20:34:11,13,16
Case No. 1789,4,2018-05-21 20:34:47,5,36
Case No. 1789,2,2018-05-21 20:35:17,14,30
Case No. 1789,1,2018-05-21 20:35:32,15,15
Case No. 1789,3,2018-05-21 20:35:57,3,25
Case No. 1789,7,2018-05-21 20:37:17,4,80
Case No. 1789,7,2018-05-21 20:38:37,3,80
Case No. 1789,7,2018-05-21 20:39:17,3,40
Case No. 1790,0,2018-05-26 16:11:43,9,415946
Case No. 1790,1,2018-05-26 16:11:48,1,5
Case No. 1790,2,2018-05-26 16:12:08,2,20
Case No. 1790,3,2018-05-26 16:12:58,11,50
Case No. 1790,4,2018-05-26 16:13:34,8,36
Case No. 1790,5,2018-05-26 16:13:58,8,24
Case No. 1790,8,2018-05-26 16:14:58,12,60
Case No. 1790,9,2018-05-26 16:15:04,3,6
Case No. 1790,6,2018-05-26 16:16:04,6,60
Case No. 1790,7,2018-05-26 16:16:44,7,40
Case No. 1790,7,2018-05-26 16:18:44,6,120
Case No. 1790,7,2018-05-26 16:19:24,3,40
Case No. 1791,0,2018-06-05 12:26:14,9,850010
Case No. 1791,1,2018-06-05 12:26:29,1,15
Case No. 1791,2,2018-06-05 12:26:39,2,10
Case No. 1791,3,2018-06-05 12:27:54,3,75
Case No. 1791,4,2018-06-05 12:28:30,4,36
Case No. 1791,5,2018-06-05 12:28:46,7,16
Case No. 1791,6,2018-06-05 12:29:46,6,60
Case No. 1791,7,2018-06-05 12:31:06,7,80
Case No. 1791,7,2018-06-05 12:33:06,14,120
Case No. 1791,7,2018-06-05 12:34:26,3,80
Case No. 1791,7,2018-06-05 12:35:46,3,80
Case No. 1792,0,2018-05-31 16:07:54,9,-419272
Case No. 1792,1,2018-05-31 16:08:04,1,10
Case No. 1792,2,2018-05-31 16:08:34,2,30
Case No. 1792,3,2018-05-31 16:09:49,11,75
Case No. 1792,4,2018-05-31 16:10:25,8,36
Case No. 1792,5,2018-05-31 16:10:49,14,24
Case No. 1792,8,2018-05-31 16:11:29,10,40
Case No. 1792,9,2018-05-31 16:11:38,6,9
Case No. 1792,6,2018-05-31 16:13:08,6,90
Case No. 1792,7,2018-05-31 16:13:48,7,40
Case No. 1792,7,2018-05-31 16:15:48,15,120
Case No. 1792,7,2018-05-31 16:16:28,3,40
Case No. 1793,0,2018-06-05 16:05:23,0,431335
Case No. 1793,1,2018-06-05 16:05:28,1,5
Case No. 1793,2,2018-06-05 16:05:58,2,30
Case No. 1793,3,2018-06-05 16:07:13,3,75
Case No. 1793,4,2018-06-05 16:07:49,4,36
Case No. 1793,5,2018-06-05 16:07:57,7,8
Case No. 1793,6,2018-06-05 16:09:27,6,90
Case No. 1793,7,2018-06-05 16:11:27,7,120
Case No. 1793,7,2018-06-05 16:12:47,14,80
Case No. 1793,7,2018-06-05 16:14:07,3,80
Case No. 1793,7,2018-06-05 16:15:27,3,80
Case No. 1794,0,2018-05-31 20:25:47,9,-416980
Case No. 1794,1,2018-05-31 20:25:57,1,10
Case No. 1794,2,2018-05-31 20:26:07,2,10
Case No. 1794,3,2018-05-31 20:27:22,11,75
Case No. 1794,4,2018-05-31 20:27:58,8,36
Case No. 1794,5,2018-05-31 20:28:14,9,16
Case No. 1794,8,2018-05-31 20:28:34,10,20
Case No. 1794,9,2018-05-31 20:28:40,6,6
Case No. 1794,6,2018-05-31 20:29:10,6,30
Case No. 1794,7,2018-05-31 20:29:50,7,40
Case No. 1794,7,2018-05-31 20:30:30,15,40
Case No. 1794,7,2018-05-31 20:32:30,3,120
Case No. 1795,0,2018-06-05 20:17:49,9,431119
Case No. 1795,1,2018-06-05 20:18:04,1,15
Case No. 1795,2,2018-06-05 20:18:24,2,20
Case No. 1795,3,2018-06-05 20:19:39,3,75
Case No. 1795,4,2018-06-05 20:20:03,4,24
Case No. 1795,5,2018-06-05 20:20:11,12,8
Case No. 1795,6,2018-06-05 20:20:41,6,30
Case No. 1795,7,2018-06-05 20:22:01,7,80
Case No. 1795,7,2018-06-05 20:23:21,14,80
Case No. 1795,7,2018-06-05 20:24:01,3,40
Case No. 1795,7,2018-06-05 20:26:01,3,120
Case No. 1796,0,2018-05-26 20:09:23,0,-864998
Case No. 1796,1,2018-05-26 20:09:38,1,15
Case No. 1796,2,2018-05-26 20:09:48,2,10
Case No. 1796,3,2018-05-26 20:10:13,11,25
Case No. 1796,4,2018-05-26 20:10:37,8,24
Case No. 1796,5,2018-05-26 20:11:01,7,24
Case No. 1796,8,2018-05-26 20:11:41,12,40
Case No. 1796,9,2018-05-26 20:11:47,3,6
Case No. 1796,6,2018-05-26 20:12:47,6,60
Case No. 1796,7,2018-05-26 20:14:07,7,80
Case No. 1796,7,2018-05-26 20:15:27,6,80
Case No. 1796,7,2018-05-26 20:16:47,3,80
Case No. 1797,0,2018-06-06 00:16:41,0,878394
Case No. 1797,1,2018-06-06 00:16:56,1,15
Case No. 1797,2,2018-06-06 00:17:06,2,10
Case No. 1797,3,2018-06-06 00:17:31,3,25
Case No. 1797,4,2018-06-06 00:18:07,4,36
Case No. 1797,5,2018-06-06 00:18:31,14,24
Case No. 1797,6,2018-06-06 00:19:31,6,60
Case No. 1797,7,2018-06-06 00:21:31,7,120
Case No. 1797,7,2018-06-06 00:22:51,14,80
Case No. 1797,7,2018-06-06 00:24:51,3,120
Case No. 1797,7,2018-06-06 00:26:51,3,120
Case No. 1798,0,2018-06-01 00:10:11,0,-433000
Case No. 1798,1,2018-06-01 00:10:21,1,10
Case No. 1798,2,2018-06-01 00:10:41,2,20
Case No. 1798,3,2018-06-01 00:11:31,11,50
Case No. 1798,4,2018-06-01 00:12:07,8,36
Case No. 1798,5,2018-06-01 00:12:31,12,24
Case No. 1798,8,2018-06-01 00:13:31,10,60
Case No. 1798,9,2018-06-01 00:13:37,6,6
Case No. 1798,6,2018-06-01 00:15:07,6,90
Case No. 1798,7,2018-06-01 00:17:07,7,120
Case No. 1798,7,2018-06-01 00:19:07,15,120
Case No. 1798,7,2018-06-01 00:20:27,3,80
Case No. 1799,0,2018-05-22 00:28:52,15,-863495
Case No. 1799,9,2018-05-22 00:28:55,2,3
Case No. 1799,6,2018-05-22 00:30:25,11,90
Case No. 1799,5,2018-05-22 00:30:49,13,24
Case No. 1799,4,2018-05-22 00:31:13,5,24
Case No. 1799,2,2018-05-22 00:31:23,14,10
Case No. 1799,1,2018-05-22 00:31:33,15,10
Case No. 1799,3,2018-05-22 00:32:23,3,50
Case No. 1799,7,2018-05-22 00:33:43,4,80
Case No. 1799,7,2018-05-22 00:35:43,3,120
Case No. 1799,7,2018-05-22 00:37:43,3,120
Case No. 1800,0,2018-05-27 00:11:34,9,430431
Case No. 1800,1,2018-05-27 00:11:39,1,5
Case No. 1800,2,2018-05-27 00:11:49,2,10
Case No. 1800,3,2018-05-27 00:12:14,11,25
Case No. 1800,4,2018-05-27 00:12:38,8,24
Case No. 1800,5,2018-05-27 00:12:54,7,16
Case No. 1800,8,2018-05-27 00:13:34,12,40
Case No. 1800,9,2018-05-27 00:13:43,3,9
Case No. 1800,6,2018-05-27 00:14:43,6,60
Case No. 1800,7,2018-05-27 00:16:43,7,120
Case No. 1800,7,2018-05-27 00:18:43,6,120
Case No. 1800,7,2018-05-27 00:19:23,3,40
Case No. 1801,0,2018-06-06 04:15:39,9,878176
Case No. 1801,1,2018-06-06 04:15:49,1,10
Case No. 1801,2,2018-06-06 04:16:19,2,30
Case No. 1801,3,2018-06-06 04:17:09,3,50
Case No. 1801,4,2018-06-06 04:17:45,4,36
Case No. 1801,5,2018-06-06 04:17:53,14,8
Case No. 1801,6,2018-06-06 04:18:53,6,60
Case No. 1801,7,2018-06-06 04:20:13,7,80
Case No. 1801,7,2018-06-06 04:20:53,14,40
Case No. 1801,7,2018-06-06 04:22:13,3,80
Case No. 1801,7,2018-06-06 04:22:53,3,40
Case No. 1802,0,2018-06-01 04:17:06,9,-432347
Case No. 1802,1,2018-06-01 04:17:21,1,15
Case No. 1802,2,2018-06-01 04:17:41,2,20
Case No. 1802,3,2018-06-01 04:18:31,11,50
Case No. 1802,4,2018-06-01 04:18:43,8,12
Case No. 1802,5,2018-06-01 04:18:59,12,16
Case No. 1802,8,2018-06-01 04:19:39,10,40
Case No. 1802,9,2018-06-01 04:19:45,6,6
Case No. 1802,6,2018-06-01 04:20:15,6,30
Case No. 1802,7,2018-06-01 04:21:35,7,80
Case No. 1802,7,2018-06-01 04:23:35,15,120
Case No. 1802,7,2018-06-01 04:24:55,3,80
Case No. 1803,0,2018-06-06 08:27:47,0,446572
Case No. 1803,1,2018-06-06 08:27:52,1,5
Case No. 1803,2,2018-06-06 08:28:02,2,10
Case No. 1803,3,2018-06-06 08:28:27,3,25
Case No. 1803,4,2018-06-06 08:28:51,4,24
Case No. 1803,5,2018-06-06 08:28:59,12,8
Case No. 1803,6,2018-06-06 08:29:59,6,60
Case No. 1803,7,2018-06-06 08:31:59,7,120
Case No. 1803,7,2018-06-06 08:33:59,14,120
Case No. 1803,7,2018-06-06 08:35:59,3,120
Case No. 1803,7,2018-06-06 08:36:39,3,40
Case No. 1804,0,2018-06-01 08:06:30,9,-433809
Case No. 1804,1,2018-06-01 08:06:35,1,5
Case No. 1804,2,2018-06-01 08:06:45,2,10
Case No. 1804,3,2018-06-01 08:07:35,11,50
Case No. 1804,4,2018-06-01 08:07:59,8,24
Case No. 1804,5,2018-06-01 08:08:15,0,16
Case No. 1804,8,2018-06-01 08:09:15,10,60
Case No. 1804,9,2018-06-01 08:09:24,6,9
Case No. 1804,6,2018-06-01 08:10:24,6,60
Case No. 1804,7,2018-06-01 08:11:04,7,40
Case No. 1804,7,2018-06-01 08:11:44,15,40
Case No. 1804,7,2018-06-01 08:13:44,3,120
Case No. 1805,0,2018-06-06 12:09:09,0,446125
Case No. 1805,1,2018-06-06 12:09:14,1,5
Case No. 1805,2,2018-06-06 12:09:24,2,10
Case No. 1805,3,2018-06-06 12:10:14,3,50
Case No. 1805,4,2018-06-06 12:10:50,4,36
Case No. 1805,5,2018-06-06 12:11:14,5,24
Case No. 1805,6,2018-06-06 12:12:44,6,90
Case No. 1805,7,2018-06-06 12:14:44,7,120
Case No. 1805,7,2018-06-06 12:16:04,14,80
Case No. 1805,7,2018-06-06 12:17:24,3,80
Case No. 1805,7,2018-06-06 12:18:44,3,80
Case No. 1806,0,2018-05-27 04:09:10,0,-893374
Case No. 1806,1,2018-05-27 04:09:15,1,5
Case No. 1806,2,2018-05-27 04:09:35,2,20
Case No. 1806,3,2018-05-27 04:10:50,11,75
Case No. 1806,4,2018-05-27 04:11:14,8,24
Case No. 1806,5,2018-05-27 04:11:38,0,24
Case No. 1806,8,2018-05-27 04:11:58,12,20
Case No. 1806,9,2018-05-27 04:12:01,3,3
Case No. 1806,6,2018-05-27 04:13:01,6,60
Case No. 1806,7,2018-05-27 04:13:41,7,40
Case No. 1806,7,2018-05-27 04:15:41,6,120
Case No. 1806,7,2018-05-27 04:17:01,3,80
Case No. 1807,0,2018-06-06 16:16:36,9,907175
Case No. 1807,1,2018-06-06 16:16:41,1,5
Case No. 1807,2,2018-06-06 16:17:11,2,30
Case No. 1807,3,2018-06-06 16:17:36,3,25
Case No. 1807,4,2018-06-06 16:17:48,4,12
Case No. 1807,5,2018-06-06 16:18:12,5,24
Case No. 1807,6,2018-06-06 16:19:42,6,90
Case No. 1807,7,2018-06-06 16:21:02,7,80
Case No. 1807,7,2018-06-06 16:21:42,14,40
Case No. 1807,7,2018-06-06 16:23:42,3,120
Case No. 1807,7,2018-06-06 16:25:02,3,80
Case No. 1808,0,2018-06-01 12:04:36,0,-447626
Case No. 1808,1,2018-06-01 12:04:41,1,5
Case No. 1808,2,2018-06-01 12:04:51,2,10
Case No. 1808,3,2018-06-01 12:06:06,11,75
Case No. 1808,4,2018-06-01 12:06:42,8,36
Case No. 1808,5,2018-06-01 12:06:50,9,8
Case No. 1808,8,2018-06-01 12:07:10,10,20
Case No. 1808,9,2018-06-01 12:07:19,6,9
Case No. 1808,6,2018-06-01 12:08:19,6,60
Case No. 1808,7,2018-06-01 12:08:59,7,40
Case No. 1808,7,2018-06-01 12:09:39,7,40
Case No. 1808,7,2018-06-01 12:10:59,3,80
Case No. 1809,0,2018-05-22 04:06:42,7,-893057
Case No. 1809,9,2018-05-22 04:06:51,2,9
Case No. 1809,6,2018-05-22 04:08:21,11,90
Case No. 1809,5,2018-05-22 04:08:45,13,24
Case No. 1809,4,2018-05-22 04:08:57,5,12
Case No. 1809,2,2018-05-22 04:09:17,14,20
Case No. 1809,1,2018-05-22 04:09:27,15,10
Case No. 1809,3,2018-05-22 04:10:42,3,75
Case No. 1809,7,2018-05-22 04:12:02,4,80
Case No. 1809,7,2018-05-22 04:13:22,3,80
Case No. 1809,7,2018-05-22 04:14:42,3,80
Case No. 1810,0,2018-05-27 08:08:22,0,446020
Case No. 1810,1,2018-05-27 08:08:37,1,15
Case No. 1810,2,2018-05-27 08:08:47,2,10
Case No. 1810,3,2018-05-27 08:09:12,11,25
Case No. 1810,4,2018-05-27 08:09:36,8,24
Case No. 1810,5,2018-05-27 08:10:00,14,24
Case No. 1810,8,2018-05-27 08:10:40,12,40
Case No. 1810,9,2018-05-27 08:10:46,3,6
Case No. 1810,6,2018-05-27 08:11:46,6,60
Case No. 1810,7,2018-05-27 08:12:26,7,40
Case No. 1810,7,2018-05-27 08:13:06,6,40
Case No. 1810,7,2018-05-27 08:15:06,3,120
Case No. 1811,0,2018-06-06 20:14:52,9,907186
Case No. 1811,1,2018-06-06 20:15:07,1,15
Case No. 1811,2,2018-06-06 20:15:17,2,10
Case No. 1811,3,2018-06-06 20:15:42,3,25
Case No. 1811,4,2018-06-06 20:16:06,4,24
Case No. 1811,5,2018-06-06 20:16:30,9,24
Case No. 1811,6,2018-06-06 20:18:00,6,90
Case No. 1811,7,2018-06-06 20:18:40,7,40
Case No. 1811,7,2018-06-06 20:20:00,14,80
Case No. 1811,7,2018-06-06 20:21:20,3,80
Case No. 1811,7,2018-06-06 20:22:00,3,40
Case No. 1812,0,2018-06-01 16:51:50,0,-444610
Case No. 1812,1,2018-06-01 16:52:05,1,15
Case No. 1812,2,2018-06-01 16:52:35,2,30
Case No. 1812,3,2018-06-01 16:53:00,11,25
Case No. 1812,4,2018-06-01 16:53:24,8,24
Case No. 1812,5,2018-06-01 16:53:40,3,16
Case No. 1812,8,2018-06-01 16:54:00,10,20
Case No. 1812,9,2018-06-01 16:54:09,6,9
Case No. 1812,6,2018-06-01 16:54:39,6,30
Case No. 1812,7,2018-06-01 16:55:59,7,80
Case No. 1812,7,2018-06-01 16:57:19,7,80
Case No. 1812,7,2018-06-01 16:57:59,3,40
Case No. 1813,0,2018-06-07 00:11:59,0,458040
Case No. 1813,1,2018-06-07 00:12:09,1,10
Case No. 1813,2,2018-06-07 00:12:29,2,20
Case No. 1813,3,2018-06-07 00:13:19,3,50
Case No. 1813,4,2018-06-07 00:13:31,4,12
Case No. 1813,5,2018-06-07 00:13:55,0,24
Case No. 1813,6,2018-06-07 00:14:25,6,30
Case No. 1813,7,2018-06-07 00:15:45,7,80
Case No. 1813,7,2018-06-07 00:16:25,14,40
Case No. 1813,7,2018-06-07 00:17:45,3,80
Case No. 1813,7,2018-06-07 00:19:45,3,120
Case No. 1814,0,2018-06-01 20:17:01,9,-446564
Case No. 1814,1,2018-06-01 20:17:16,1,15
Case No. 1814,2,2018-06-01 20:17:26,2,10
Case No. 1814,3,2018-06-01 20:17:51,11,25
Case No. 1814,4,2018-06-01 20:18:03,8,12
Case No. 1814,5,2018-06-01 20:18:11,3,8
Case No. 1814,8,2018-06-01 20:18:31,10,20
Case No. 1814,9,2018-06-01 20:18:37,6,6
Case No. 1814,6,2018-06-01 20:20:07,6,90
Case No. 1814,7,2018-06-01 20:21:27,7,80
Case No. 1814,7,2018-06-01 20:22:47,7,80
Case No. 1814,7,2018-06-01 20:24:07,3,80
Case No. 1815,0,2018-06-07 04:30:40,9,461193
Case No. 1815,1,2018-06-07 04:30:55,1,15
Case No. 1815,2,2018-06-07 04:31:15,2,20
Case No. 1815,3,2018-06-07 04:32:30,3,75
Case No. 1815,4,2018-06-07 04:32:54,4,24
Case No. 1815,5,2018-06-07 04:33:18,0,24
Case No. 1815,6,2018-06-07 04:33:48,6,30
Case No. 1815,7,2018-06-07 04:35:48,7,120
Case No. 1815,7,2018-06-07 04:37:48,14,120
Case No. 1815,7,2018-06-07 04:38:28,3,40
Case No. 1815,7,2018-06-07 04:39:48,3,80
Case No. 1816,0,2018-05-27 12:27:30,9,-922338
Case No. 1816,1,2018-05-27 12:27:35,1,5
