CaseID,ActivityID,CompleteTimestamp,Resource,ElapsedTime
Application_1319673694,7,2016-02-02 18:17:35,38,23
Application_1319673694,8,2016-02-02 18:17:35,38,0
Application_1319673694,9,2016-02-02 18:17:35,38,0
Application_1319673694,10,2016-02-05 13:24:22,43,241607
Application_1319673694,11,2016-02-05 13:24:23,43,1
Application_1319673694,12,2016-02-05 13:29:49,43,326
Application_1319673694,10,2016-02-10 15:08:54,24,437945
Application_1319673694,14,2016-02-10 16:00:44,24,3110
Application_1319673694,13,2016-02-10 17:52:09,53,6685
Application_1319673694,10,2016-02-10 17:52:09,53,0
Application_1319673694,11,2016-02-10 17:52:09,53,0
Application_1319673694,15,2016-02-11 9:22:09,16,55800
Application_1319673694,16,2016-02-11 9:22:09,16,0
Application_1100043024,0,2016-01-28 18:32:48,0,-1176561
Application_1100043024,1,2016-01-28 18:32:48,0,0
Application_1100043024,20,2016-01-28 19:34:40,34,3712
Application_1100043024,3,2016-01-28 19:34:40,34,0
Application_1100043024,2,2016-01-28 19:34:40,34,0
Application_1100043024,4,2016-02-01 18:59:39,8,343499
Application_1100043024,5,2016-02-01 19:03:21,8,222
Application_1100043024,6,2016-02-01 19:03:22,8,1
Application_1100043024,7,2016-02-01 19:04:53,8,91
Application_1100043024,8,2016-02-01 19:04:53,8,0
Application_1100043024,9,2016-02-01 19:04:53,8,0
Application_1100043024,21,2016-03-03 9:00:21,0,2642128
Application_1100043024,19,2016-03-03 9:00:21,0,0
Application_698506934,0,2016-01-28 18:41:28,0,-2989133
Application_698506934,1,2016-01-28 18:41:28,0,0
Application_698506934,20,2016-01-28 19:36:17,34,3289
Application_698506934,3,2016-01-28 19:36:17,34,0
Application_698506934,2,2016-01-28 19:36:17,34,0
Application_698506934,4,2016-01-29 21:57:33,52,94876
Application_698506934,5,2016-01-29 22:04:17,52,404
Application_698506934,6,2016-01-29 22:04:18,52,1
Application_698506934,22,2016-01-29 22:04:34,52,16
Application_698506934,8,2016-01-29 22:04:34,52,0
Application_698506934,9,2016-01-29 22:04:34,52,0
Application_698506934,5,2016-01-29 22:05:03,52,29
Application_698506934,6,2016-01-29 22:05:05,52,2
Application_698506934,7,2016-01-29 22:05:26,52,21
Application_698506934,21,2016-02-29 9:01:07,0,2631341
Application_698506934,19,2016-02-29 9:01:07,0,0
Application_698506934,19,2016-02-29 9:01:07,0,0
Application_375995874,0,2016-01-28 18:46:16,36,-2729691
Application_375995874,2,2016-01-28 18:46:16,36,0
Application_375995874,4,2016-01-28 18:48:23,36,127
Application_375995874,5,2016-01-28 18:55:37,36,434
Application_375995874,6,2016-01-28 18:55:38,36,1
Application_375995874,3,2016-01-28 18:59:15,36,217
Application_375995874,7,2016-01-28 18:59:15,36,0
Application_375995874,8,2016-01-28 18:59:16,36,1
Application_375995874,9,2016-01-28 18:59:16,36,0
Application_375995874,21,2016-02-28 9:00:18,0,2642462
Application_375995874,19,2016-02-28 9:00:19,0,1
Application_1617629956,0,2016-01-28 18:55:05,0,-2642714
Application_1617629956,1,2016-01-28 18:55:05,0,0
Application_1617629956,2,2016-01-28 18:55:50,0,45
Application_1617629956,3,2016-01-30 13:04:28,60,151718
Application_1617629956,4,2016-02-03 13:44:05,34,347977
Application_1617629956,5,2016-02-03 13:56:08,34,723
Application_1617629956,6,2016-02-03 13:56:09,34,1
Application_1617629956,7,2016-02-03 13:56:53,34,44
Application_1617629956,8,2016-02-03 13:56:53,34,0
Application_1617629956,9,2016-02-03 13:56:53,34,0
Application_1617629956,11,2016-02-10 12:29:23,16,599550
Application_1617629956,12,2016-02-10 12:29:39,16,16
Application_1617629956,10,2016-02-15 14:21:18,32,438699
Application_1617629956,15,2016-02-15 14:21:18,32,0
Application_1617629956,16,2016-02-15 14:21:18,32,0
Application_1996896814,0,2016-01-28 19:10:32,0,-1537846
Application_1996896814,1,2016-01-28 19:10:32,0,0
Application_1996896814,2,2016-01-28 19:11:46,0,74
Application_1996896814,3,2016-01-30 13:03:41,60,150715
Application_1996896814,4,2016-01-30 13:20:04,5,983
Application_1996896814,5,2016-01-30 13:41:54,5,1310
Application_1996896814,6,2016-01-30 13:41:55,5,1
Application_1996896814,7,2016-01-30 13:42:06,5,11
Application_1996896814,8,2016-01-30 13:42:06,5,0
Application_1996896814,9,2016-01-30 13:42:06,5,0
Application_1996896814,11,2016-02-05 11:03:44,3,508898
Application_1996896814,12,2016-02-05 11:03:53,3,9
Application_1996896814,10,2016-02-10 11:56:52,25,435179
Application_1996896814,15,2016-02-10 11:56:52,25,0
Application_1996896814,16,2016-02-10 11:56:52,25,0
Application_1097987336,0,2016-01-28 19:17:51,0,-1096741
Application_1097987336,1,2016-01-28 19:17:51,0,0
Application_1097987336,2,2016-01-28 19:18:51,0,60
Application_1097987336,3,2016-01-30 11:41:28,42,145357
Application_1097987336,4,2016-01-30 13:26:44,2,6316
Application_1097987336,5,2016-01-30 13:32:04,2,320
Application_1097987336,6,2016-01-30 13:32:06,2,2
Application_1097987336,7,2016-01-30 13:36:01,2,235
Application_1097987336,8,2016-01-30 13:36:01,2,0
Application_1097987336,9,2016-01-30 13:36:01,2,0
Application_1097987336,10,2016-02-10 10:11:51,16,938150
Application_1097987336,11,2016-02-10 10:11:52,16,1
Application_1097987336,12,2016-02-10 10:12:13,16,21
Application_1097987336,14,2016-02-10 13:43:06,20,12653
Application_1097987336,13,2016-02-10 15:28:50,42,6344
Application_1097987336,10,2016-02-10 15:28:50,42,0
Application_1097987336,11,2016-02-10 15:28:50,42,0
Application_1097987336,15,2016-02-10 16:19:53,15,3063
Application_1097987336,16,2016-02-10 16:19:53,15,0
Application_1871993933,0,2016-01-28 19:41:52,0,-1111081
Application_1871993933,1,2016-01-28 19:41:52,0,0
Application_1871993933,2,2016-01-28 19:42:41,0,49
Application_1871993933,3,2016-01-30 15:38:36,60,158155
Application_1871993933,4,2016-02-04 13:05:36,48,422820
Application_1871993933,5,2016-02-04 13:28:57,18,1401
Application_1871993933,6,2016-02-04 13:28:58,18,1
Application_1871993933,7,2016-02-04 13:29:09,18,11
Application_1871993933,8,2016-02-04 13:29:09,18,0
Application_1871993933,9,2016-02-04 13:29:09,18,0
Application_1871993933,11,2016-02-10 9:28:13,9,503944
Application_1871993933,12,2016-02-10 9:29:05,9,52
Application_1871993933,10,2016-02-11 9:49:54,20,87649
Application_1871993933,13,2016-02-11 9:49:54,20,0
Application_1871993933,14,2016-02-11 9:49:54,20,0
Application_1871993933,15,2016-02-22 8:53:03,16,946989
Application_1871993933,16,2016-02-22 8:53:03,16,0
Application_1446138707,0,2016-01-28 19:42:31,0,-2121032
Application_1446138707,1,2016-01-28 19:42:31,0,0
Application_1446138707,20,2016-01-28 19:50:04,34,453
Application_1446138707,3,2016-01-28 19:50:04,34,0
Application_1446138707,2,2016-01-28 19:50:04,34,0
Application_1446138707,4,2016-01-30 17:33:32,5,164608
Application_1446138707,5,2016-01-30 17:45:54,5,742
Application_1446138707,6,2016-01-30 17:45:56,5,2
Application_1446138707,7,2016-01-30 17:46:07,5,11
Application_1446138707,8,2016-01-30 17:46:07,5,0
Application_1446138707,9,2016-01-30 17:46:07,5,0
Application_1446138707,11,2016-02-05 11:43:26,15,496639
Application_1446138707,12,2016-02-05 11:43:36,15,10
Application_1446138707,17,2016-02-10 9:20:10,24,423394
Application_1446138707,18,2016-02-10 9:20:10,24,0
Application_1446138707,10,2016-02-10 9:20:11,24,1
Application_383365555,0,2016-01-28 20:06:31,0,-1084420
Application_383365555,1,2016-01-28 20:06:31,0,0
Application_383365555,2,2016-01-28 20:07:50,0,79
Application_383365555,3,2016-01-30 16:15:45,5,158875
Application_383365555,4,2016-01-30 16:39:29,31,1424
Application_383365555,5,2016-01-30 16:42:32,31,183
Application_383365555,6,2016-01-30 16:42:33,31,1
Application_383365555,7,2016-01-30 16:44:34,31,121
Application_383365555,8,2016-01-30 16:44:34,31,0
Application_383365555,9,2016-01-30 16:44:34,31,0
Application_383365555,11,2016-02-09 11:37:17,43,845563
Application_383365555,12,2016-02-09 11:37:28,43,11
Application_383365555,10,2016-02-12 12:47:31,4,263403
Application_383365555,17,2016-02-12 12:47:31,4,0
Application_383365555,18,2016-02-12 12:47:31,4,0
Application_1078513548,0,2016-01-28 20:15:31,0,-1269120
Application_1078513548,1,2016-01-28 20:15:31,0,0
Application_1078513548,2,2016-01-28 20:16:44,0,73
Application_1078513548,4,2016-01-30 12:24:21,2,144457
Application_1078513548,5,2016-01-30 12:33:04,2,523
Application_1078513548,6,2016-01-30 12:33:05,2,1
Application_1078513548,5,2016-01-30 12:33:29,2,24
Application_1078513548,6,2016-01-30 12:33:30,2,1
Application_1078513548,3,2016-01-30 12:38:24,2,294
Application_1078513548,7,2016-01-30 12:38:24,2,0
Application_1078513548,7,2016-01-30 12:38:24,2,0
Application_1078513548,8,2016-01-30 12:38:24,2,0
Application_1078513548,9,2016-01-30 12:38:24,2,0
Application_1078513548,10,2016-02-04 10:17:31,23,423547
Application_1078513548,11,2016-02-04 10:17:32,23,1
Application_1078513548,12,2016-02-04 10:23:08,23,336
Application_1078513548,15,2016-02-05 12:05:28,4,92540
Application_1078513548,16,2016-02-05 12:05:28,4,0
Application_1078513548,19,2016-02-05 12:05:28,4,0
Application_699087761,0,2016-01-28 20:21:36,66,-661432
Application_699087761,2,2016-01-28 20:21:36,66,0
Application_699087761,4,2016-01-28 20:33:36,66,720
Application_699087761,5,2016-01-28 20:34:17,66,41
Application_699087761,6,2016-01-28 20:34:18,66,1
Application_699087761,3,2016-01-28 20:43:12,66,534
Application_699087761,7,2016-01-28 20:43:12,66,0
Application_699087761,8,2016-01-28 20:43:12,66,0
Application_699087761,9,2016-01-28 20:43:12,66,0
Application_699087761,11,2016-02-04 9:41:39,19,565107
Application_699087761,12,2016-02-04 9:41:46,19,7
Application_699087761,10,2016-02-09 12:14:50,32,441184
Application_699087761,13,2016-02-09 12:14:50,32,0
Application_699087761,14,2016-02-09 12:14:50,32,0
Application_699087761,10,2016-02-12 15:50:08,11,272118
Application_699087761,11,2016-02-12 15:50:08,11,0
Application_699087761,15,2016-02-12 15:55:34,15,326
Application_699087761,16,2016-02-12 15:55:34,15,0
Application_1165099041,0,2016-01-28 20:23:35,0,-1279919
Application_1165099041,1,2016-01-28 20:23:35,0,0
Application_1165099041,2,2016-01-28 20:25:00,0,85
Application_1165099041,4,2016-01-30 15:52:48,59,156468
Application_1165099041,5,2016-01-30 15:55:44,59,176
Application_1165099041,6,2016-01-30 15:55:45,59,1
Application_1165099041,3,2016-01-30 15:58:07,59,142
Application_1165099041,7,2016-01-30 15:58:07,59,0
Application_1165099041,8,2016-01-30 15:58:07,59,0
Application_1165099041,9,2016-01-30 15:58:07,59,0
Application_1165099041,10,2016-02-12 12:18:46,19,1110039
Application_1165099041,11,2016-02-12 12:18:47,19,1
Application_1165099041,12,2016-02-12 12:18:55,19,8
Application_1165099041,13,2016-02-12 16:03:40,20,13485
Application_1165099041,14,2016-02-12 16:03:40,20,0
Application_1165099041,10,2016-02-16 14:11:32,16,338872
Application_1165099041,11,2016-02-16 14:11:32,16,0
Application_1165099041,13,2016-02-16 16:27:55,20,8183
Application_1165099041,14,2016-02-16 16:27:55,20,0
Application_1165099041,10,2016-02-22 16:59:59,3,520324
Application_1165099041,11,2016-02-22 16:59:59,3,0
Application_1165099041,15,2016-02-22 17:01:02,3,63
Application_1165099041,16,2016-02-22 17:01:02,3,0
Application_1594673087,0,2016-01-28 20:32:46,0,-2147296
Application_1594673087,1,2016-01-28 20:32:46,0,0
Application_1594673087,20,2016-01-28 20:33:45,0,59
Application_1594673087,2,2016-01-28 20:33:45,0,0
Application_1594673087,3,2016-01-30 13:12:24,60,146319
Application_1594673087,4,2016-02-01 13:58:36,11,175572
Application_1594673087,5,2016-02-01 14:00:43,11,127
Application_1594673087,6,2016-02-01 14:00:45,11,2
Application_1594673087,5,2016-02-01 14:01:02,11,17
Application_1594673087,6,2016-02-01 14:01:03,11,1
Application_1594673087,7,2016-02-01 14:02:28,11,85
Application_1594673087,7,2016-02-01 14:02:28,11,0
Application_1594673087,8,2016-02-01 14:02:28,11,0
Application_1594673087,9,2016-02-01 14:02:28,11,0
Application_1594673087,21,2016-03-03 9:01:25,0,2660337
Application_1594673087,19,2016-03-03 9:01:25,0,0
Application_1594673087,19,2016-03-03 9:01:25,0,0
Application_716921175,0,2016-01-28 20:53:58,0,-2981247
Application_716921175,1,2016-01-28 20:53:58,0,0
Application_716921175,2,2016-01-28 20:54:50,0,52
Application_716921175,4,2016-01-29 17:23:19,39,73709
Application_716921175,5,2016-01-29 17:27:23,39,244
Application_716921175,6,2016-01-29 17:27:24,39,1
Application_716921175,7,2016-01-29 17:27:37,39,13
Application_716921175,8,2016-01-29 17:27:37,39,0
Application_716921175,9,2016-01-29 17:27:37,39,0
Application_716921175,11,2016-02-03 16:52:55,3,429918
Application_716921175,12,2016-02-03 16:53:09,3,14
Application_716921175,10,2016-02-09 12:51:41,4,503912
Application_716921175,17,2016-02-09 12:51:41,4,0
Application_716921175,18,2016-02-09 12:51:41,4,0
Application_1486012301,0,2016-01-28 20:58:23,0,-1007598
Application_1486012301,1,2016-01-28 20:58:23,0,0
Application_1486012301,2,2016-01-28 20:59:53,0,90
Application_1486012301,3,2016-01-30 12:16:03,42,141370
Application_1486012301,4,2016-01-30 14:59:50,61,9827
Application_1486012301,5,2016-01-30 15:04:45,61,295
Application_1486012301,6,2016-01-30 15:04:47,61,2
Application_1486012301,22,2016-01-30 15:05:24,61,37
Application_1486012301,8,2016-01-30 15:05:24,61,0
Application_1486012301,9,2016-01-30 15:05:24,61,0
Application_1486012301,21,2016-03-02 9:00:54,0,2742930
Application_1486012301,19,2016-03-02 9:00:54,0,0
Application_234650009,0,2016-01-28 21:12:27,0,-2893707
Application_234650009,1,2016-01-28 21:12:27,0,0
Application_234650009,2,2016-01-28 21:13:57,0,90
Application_234650009,4,2016-01-30 15:59:51,61,153954
Application_234650009,5,2016-01-30 16:01:28,61,97
Application_234650009,6,2016-01-30 16:01:29,61,1
Application_234650009,3,2016-01-30 16:01:56,61,27
Application_234650009,7,2016-01-30 16:01:56,61,0
Application_234650009,8,2016-01-30 16:01:56,61,0
Application_234650009,9,2016-01-30 16:01:56,61,0
Application_234650009,21,2016-03-02 9:00:58,0,2739542
Application_234650009,19,2016-03-02 9:00:58,0,0
Application_1870832132,0,2016-01-28 21:21:02,0,-2893196
Application_1870832132,1,2016-01-28 21:21:03,0,1
Application_1870832132,2,2016-01-28 21:21:51,0,48
Application_1870832132,4,2016-01-30 16:13:27,31,154296
Application_1870832132,5,2016-01-30 16:17:52,31,265
Application_1870832132,6,2016-01-30 16:17:53,31,1
Application_1870832132,3,2016-01-30 16:19:12,31,79
Application_1870832132,7,2016-01-30 16:19:12,31,0
Application_1870832132,8,2016-01-30 16:19:12,31,0
Application_1870832132,9,2016-01-30 16:19:12,31,0
Application_1870832132,11,2016-02-08 12:18:22,19,763150
Application_1870832132,12,2016-02-08 12:18:36,19,14
Application_1870832132,10,2016-02-11 16:26:30,24,274074
Application_1870832132,13,2016-02-11 16:26:30,24,0
Application_1870832132,14,2016-02-11 16:26:30,24,0
Application_1870832132,11,2016-02-15 16:44:31,23,346681
Application_1870832132,10,2016-02-17 12:13:45,14,156554
Application_1870832132,13,2016-02-17 12:13:45,14,0
Application_1870832132,14,2016-02-17 12:13:45,14,0
Application_1870832132,11,2016-02-18 10:22:35,9,79730
Application_1870832132,10,2016-02-18 10:58:41,14,2166
Application_1870832132,13,2016-02-18 10:58:41,14,0
Application_1870832132,14,2016-02-18 10:58:41,14,0
Application_1870832132,15,2016-02-22 9:17:36,16,339535
Application_1870832132,16,2016-02-22 9:17:36,16,0
Application_1770932507,0,2016-01-28 21:23:35,0,-2116441
Application_1770932507,1,2016-01-28 21:23:35,0,0
Application_1770932507,2,2016-01-28 21:24:56,0,81
Application_1770932507,4,2016-01-29 15:19:46,39,64490
Application_1770932507,5,2016-01-29 15:25:29,39,343
Application_1770932507,6,2016-01-29 15:25:31,39,2
Application_1770932507,7,2016-01-29 15:27:01,39,90
Application_1770932507,8,2016-01-29 15:27:02,39,1
Application_1770932507,9,2016-01-29 15:27:02,39,0
Application_1770932507,11,2016-02-03 12:34:43,19,421661
Application_1770932507,12,2016-02-03 12:35:09,19,26
Application_1770932507,10,2016-02-09 15:27:55,25,528766
Application_1770932507,13,2016-02-09 15:27:55,25,0
Application_1770932507,14,2016-02-09 15:27:55,25,0
Application_1770932507,11,2016-02-10 13:00:28,9,77553
Application_1770932507,10,2016-02-10 15:28:33,25,8885
Application_1770932507,15,2016-02-10 15:28:33,25,0
Application_1770932507,16,2016-02-10 15:28:33,25,0
Application_1441038012,0,2016-01-28 21:29:17,66,-1101556
Application_1441038012,2,2016-01-28 21:29:17,66,0
Application_1441038012,4,2016-01-28 21:30:37,66,80
Application_1441038012,5,2016-01-28 21:31:27,66,50
Application_1441038012,6,2016-01-28 21:31:28,66,1
Application_1441038012,3,2016-01-28 21:37:38,66,370
Application_1441038012,7,2016-01-28 21:37:38,66,0
Application_1441038012,8,2016-01-28 21:37:38,66,0
Application_1441038012,9,2016-01-28 21:37:38,66,0
Application_1441038012,5,2016-02-13 16:06:08,5,1362510
Application_1441038012,6,2016-02-13 16:06:09,5,1
Application_1441038012,7,2016-02-13 16:06:38,5,29
Application_1441038012,11,2016-02-23 11:11:23,15,846285
Application_1441038012,12,2016-02-23 11:11:50,15,27
Application_1441038012,10,2016-02-25 10:03:31,40,168701
Application_1441038012,13,2016-02-25 10:03:31,40,0
Application_1441038012,14,2016-02-25 10:03:31,40,0
Application_1441038012,11,2016-02-26 14:37:30,9,102839
Application_1441038012,10,2016-02-29 11:51:12,40,249222
Application_1441038012,15,2016-02-29 11:51:12,40,0
Application_1441038012,16,2016-02-29 11:51:12,40,0
Application_1441038012,19,2016-02-29 11:51:12,40,0
Application_858453787,0,2016-01-28 21:44:35,0,-2729197
Application_858453787,1,2016-01-28 21:44:35,0,0
Application_858453787,2,2016-01-28 21:45:51,0,76
Application_858453787,3,2016-01-30 16:20:27,5,153276
Application_858453787,4,2016-02-01 15:55:55,68,171328
Application_858453787,5,2016-02-01 15:58:29,68,154
Application_858453787,6,2016-02-01 15:58:31,68,2
Application_858453787,7,2016-02-01 15:58:52,68,21
Application_858453787,8,2016-02-01 15:58:52,68,0
Application_858453787,9,2016-02-01 15:58:52,68,0
Application_858453787,21,2016-03-03 9:01:31,0,2653359
Application_858453787,19,2016-03-03 9:01:31,0,0
Application_1082106712,0,2016-01-28 21:58:09,0,-2977402
Application_1082106712,1,2016-01-28 21:58:09,0,0
Application_1082106712,2,2016-01-28 21:58:55,0,46
Application_1082106712,4,2016-01-30 13:24:35,60,141940
Application_1082106712,5,2016-01-30 13:37:36,60,781
Application_1082106712,6,2016-01-30 13:37:38,60,2
Application_1082106712,5,2016-01-30 13:38:21,60,43
Application_1082106712,6,2016-01-30 13:38:23,60,2
Application_1082106712,19,2016-01-30 13:39:22,60,59
Application_1082106712,3,2016-01-30 13:39:44,60,22
Application_1082106712,7,2016-01-30 13:39:44,60,0
Application_1082106712,8,2016-01-30 13:39:44,60,0
Application_1082106712,9,2016-01-30 13:39:44,60,0
Application_1082106712,21,2016-03-02 9:01:07,0,2748083
Application_1082106712,19,2016-03-02 9:01:07,0,0
Application_2021476847,0,2016-01-28 22:03:33,0,-2890654
Application_2021476847,1,2016-01-28 22:03:33,0,0
Application_2021476847,2,2016-01-28 22:04:45,0,72
Application_2021476847,4,2016-01-30 15:47:50,60,150185
Application_2021476847,5,2016-01-30 15:49:54,60,124
Application_2021476847,6,2016-01-30 15:49:56,60,2
Application_2021476847,3,2016-01-30 15:50:57,60,61
Application_2021476847,7,2016-01-30 15:50:57,60,0
Application_2021476847,8,2016-01-30 15:50:57,60,0
Application_2021476847,9,2016-01-30 15:50:57,60,0
Application_2021476847,11,2016-02-05 15:33:49,3,517372
Application_2021476847,12,2016-02-05 15:33:57,3,8
Application_2021476847,10,2016-02-10 17:34:36,14,439239
Application_2021476847,14,2016-02-10 17:34:36,14,0
Application_2021476847,13,2016-02-10 20:59:28,66,12292
Application_2021476847,11,2016-02-10 20:59:28,66,0
Application_2021476847,10,2016-02-11 11:03:21,14,50633
Application_2021476847,14,2016-02-11 11:03:21,14,0
Application_2021476847,5,2016-02-11 13:10:56,34,7655
Application_2021476847,6,2016-02-11 13:10:57,34,1
Application_2021476847,22,2016-02-11 13:12:30,34,93
Application_2021476847,11,2016-02-11 19:14:20,15,21710
Application_2021476847,12,2016-02-11 19:14:36,15,16
Application_2021476847,10,2016-02-12 10:08:40,14,53644
Application_2021476847,13,2016-02-12 10:08:40,14,0
Application_2021476847,14,2016-02-12 10:08:40,14,0
Application_2021476847,13,2016-02-12 12:49:03,69,9623
Application_2021476847,10,2016-02-12 12:49:03,69,0
Application_2021476847,11,2016-02-12 12:49:03,69,0
Application_2021476847,15,2016-02-12 14:49:48,3,7245
Application_2021476847,16,2016-02-12 14:49:48,3,0
Application_2021476847,19,2016-02-12 14:49:48,3,0
Application_2092402063,0,2016-01-28 22:03:53,0,-1269955
Application_2092402063,1,2016-01-28 22:03:53,0,0
Application_2092402063,20,2016-01-29 12:56:59,34,53586
Application_2092402063,2,2016-01-29 12:56:59,34,0
Application_2092402063,4,2016-01-30 17:58:11,2,104472
Application_2092402063,5,2016-01-30 18:06:19,2,488
Application_2092402063,6,2016-01-30 18:06:20,2,1
Application_2092402063,3,2016-01-30 18:07:11,2,51
Application_2092402063,7,2016-01-30 18:07:11,2,0
Application_2092402063,8,2016-01-30 18:07:11,2,0
Application_2092402063,9,2016-01-30 18:07:11,2,0
Application_2092402063,21,2016-03-02 9:01:10,0,2732039
Application_2092402063,19,2016-03-02 9:01:10,0,0
Application_1402189400,0,2016-01-28 22:16:07,0,-2889903
Application_1402189400,1,2016-01-28 22:16:07,0,0
Application_1402189400,20,2016-01-29 11:32:41,39,47794
Application_1402189400,3,2016-01-29 11:32:41,39,0
Application_1402189400,2,2016-01-29 11:32:41,39,0
Application_1402189400,3,2016-02-06 15:35:53,42,705792
Application_1402189400,4,2016-02-06 16:52:25,57,4592
Application_1402189400,5,2016-02-06 16:54:44,57,139
Application_1402189400,6,2016-02-06 16:54:46,57,2
Application_1402189400,7,2016-02-06 16:54:58,57,12
Application_1402189400,8,2016-02-06 16:54:58,57,0
Application_1402189400,9,2016-02-06 16:54:58,57,0
Application_1402189400,11,2016-02-17 12:29:47,19,934489
Application_1402189400,12,2016-02-17 12:29:56,19,9
Application_1402189400,10,2016-02-22 10:10:34,40,423638
Application_1402189400,17,2016-02-22 10:10:34,40,0
Application_1402189400,18,2016-02-22 10:10:34,40,0
Application_1129494804,0,2016-01-28 23:05:51,0,-2113483
Application_1129494804,1,2016-01-28 23:05:53,0,2
Application_1129494804,2,2016-01-28 23:07:03,0,70
Application_1129494804,4,2016-01-30 12:29:57,42,134574
Application_1129494804,5,2016-01-30 12:34:25,42,268
Application_1129494804,6,2016-01-30 12:34:27,42,2
Application_1129494804,3,2016-01-30 12:34:41,42,14
Application_1129494804,7,2016-01-30 12:34:41,42,0
Application_1129494804,8,2016-01-30 12:34:41,42,0
Application_1129494804,9,2016-01-30 12:34:41,42,0
Application_1129494804,11,2016-02-23 11:33:43,16,2069942
Application_1129494804,12,2016-02-23 11:34:00,16,17
Application_1129494804,10,2016-02-25 11:25:36,25,172296
Application_1129494804,15,2016-02-25 11:25:36,25,0
Application_1129494804,16,2016-02-25 11:25:36,25,0
Application_1707690902,0,2016-01-28 23:12:07,0,-2376809
Application_1707690902,1,2016-01-28 23:12:07,0,0
Application_1707690902,2,2016-01-28 23:13:01,0,54
Application_1707690902,3,2016-01-30 13:20:03,42,137222
Application_1707690902,4,2016-01-30 15:33:30,31,8007
Application_1707690902,5,2016-01-30 15:38:02,31,272
Application_1707690902,6,2016-01-30 15:38:03,31,1
Application_1707690902,7,2016-01-30 15:39:56,31,113
Application_1707690902,8,2016-01-30 15:39:56,31,0
Application_1707690902,9,2016-01-30 15:39:56,31,0
Application_1707690902,10,2016-02-08 12:53:40,16,767624
Application_1707690902,11,2016-02-08 12:53:41,16,1
Application_1707690902,12,2016-02-08 12:54:00,16,19
Application_1707690902,15,2016-02-08 14:47:52,47,6832
Application_1707690902,16,2016-02-08 14:47:52,47,0
Application_1956890072,0,2016-01-29 0:04:47,0,-916985
Application_1956890072,1,2016-01-29 0:04:47,0,0
Application_1956890072,2,2016-01-29 0:06:15,0,88
Application_1956890072,3,2016-01-30 16:10:02,57,144227
Application_1956890072,4,2016-02-01 16:36:41,27,174399
Application_1956890072,5,2016-02-01 16:39:37,27,176
Application_1956890072,6,2016-02-01 16:39:38,27,1
Application_1956890072,7,2016-02-01 16:42:58,27,200
Application_1956890072,8,2016-02-01 16:42:58,27,0
Application_1956890072,9,2016-02-01 16:42:58,27,0
Application_1956890072,5,2016-02-08 12:08:23,5,588325
Application_1956890072,6,2016-02-08 12:08:24,5,1
Application_1956890072,7,2016-02-08 12:08:38,5,14
Application_1956890072,19,2016-02-08 12:08:48,5,10
Application_1956890072,11,2016-02-12 12:53:14,9,348266
Application_1956890072,12,2016-02-12 12:55:46,9,152
Application_1956890072,10,2016-02-17 19:16:34,14,454848
Application_1956890072,13,2016-02-17 19:16:34,14,0
Application_1956890072,14,2016-02-17 19:16:34,14,0
Application_1956890072,11,2016-02-18 14:36:01,9,69567
Application_1956890072,10,2016-02-18 15:19:41,14,2620
Application_1956890072,13,2016-02-18 15:19:41,14,0
Application_1956890072,14,2016-02-18 15:19:41,14,0
Application_1956890072,11,2016-02-18 17:11:28,62,6707
Application_1956890072,10,2016-02-19 10:35:08,14,62620
Application_1956890072,13,2016-02-19 10:35:08,14,0
Application_1956890072,14,2016-02-19 10:35:08,14,0
Application_1956890072,15,2016-02-19 14:36:24,15,14476
Application_1956890072,16,2016-02-19 14:36:24,15,0
Application_1082791049,0,2016-01-29 0:07:37,0,-1866527
Application_1082791049,1,2016-01-29 0:07:37,0,0
Application_1082791049,2,2016-01-29 0:09:15,0,98
Application_1082791049,4,2016-02-01 20:49:21,31,333606
Application_1082791049,5,2016-02-01 20:51:36,31,135
Application_1082791049,6,2016-02-01 20:51:37,31,1
Application_1082791049,3,2016-02-01 20:53:14,31,97
Application_1082791049,7,2016-02-01 20:53:14,31,0
Application_1082791049,8,2016-02-01 20:53:14,31,0
Application_1082791049,9,2016-02-01 20:53:14,31,0
Application_1082791049,21,2016-03-03 9:01:15,0,2635681
Application_1082791049,19,2016-03-03 9:01:15,0,0
Application_8606801,0,2016-01-29 0:18:50,0,-2968945
Application_8606801,1,2016-01-29 0:18:50,0,0
Application_8606801,2,2016-01-29 0:20:06,0,76
Application_8606801,4,2016-01-30 13:39:55,42,134389
Application_8606801,5,2016-01-30 13:51:11,42,676
Application_8606801,6,2016-01-30 13:51:12,42,1
Application_8606801,3,2016-01-30 13:52:49,42,97
Application_8606801,7,2016-01-30 13:52:49,42,0
Application_8606801,8,2016-01-30 13:52:49,42,0
Application_8606801,9,2016-01-30 13:52:49,42,0
Application_8606801,21,2016-03-02 9:00:42,0,2747273
Application_8606801,19,2016-03-02 9:00:42,0,0
Application_2028935007,0,2016-01-29 9:09:24,0,-2850678
Application_2028935007,1,2016-01-29 9:09:25,0,1
Application_2028935007,20,2016-01-29 15:05:07,39,21342
Application_2028935007,2,2016-01-29 15:05:07,39,0
Application_2028935007,4,2016-02-05 15:10:52,27,605145
Application_2028935007,5,2016-02-05 15:12:05,27,73
Application_2028935007,6,2016-02-05 15:12:06,27,1
Application_2028935007,3,2016-02-05 15:12:19,27,13
Application_2028935007,7,2016-02-05 15:12:19,27,0
